기준분기,연령대,성별구분,소득추정등급,상품구분(NICE)명_대분류,"미해제연체총잔액<미적용, 금액, 십만원>","미해제연체총잔액<미적용, 연체자수, 명>"
2018Q4,20대,남자,0,리스,269,1
2018Q4,20대,남자,0,카드,1,1
2018Q4,20대,남자,0,카드론,0,0
2018Q4,20대,남자,0,할부,81,2
2018Q4,20대,남자,0,-,0,0
2018Q4,20대,남자,1,기타,12,1
2018Q4,20대,남자,1,대출,1173,2
2018Q4,20대,남자,1,리스,0,0
2018Q4,20대,남자,1,카드,10,1
2018Q4,20대,남자,1,카드론,0,0
2018Q4,20대,남자,1,할부,252,1
2018Q4,20대,남자,1,-,0,0
2018Q4,20대,남자,2,대출,137,1
2018Q4,20대,남자,2,리스,0,0
2018Q4,20대,남자,2,카드,23,3
2018Q4,20대,남자,2,카드론,6,1
2018Q4,20대,남자,2,할부,0,0
2018Q4,20대,남자,2,-,0,0
2018Q4,20대,남자,3,기타,0,0
2018Q4,20대,남자,3,대출,0,0
2018Q4,20대,남자,3,리스,0,0
2018Q4,20대,남자,3,카드,0,0
2018Q4,20대,남자,3,카드론,0,0
2018Q4,20대,남자,3,할부,76,1
2018Q4,20대,남자,3,-,0,0
2018Q4,20대,남자,4,기타,295,1
2018Q4,20대,남자,4,대출,343,1
2018Q4,20대,남자,4,리스,0,0
2018Q4,20대,남자,4,카드,6,1
2018Q4,20대,남자,4,카드론,10,1
2018Q4,20대,남자,4,할부,50,1
2018Q4,20대,남자,4,-,0,0
2018Q4,20대,남자,5,기타,131,2
2018Q4,20대,남자,5,대출,100,1
2018Q4,20대,남자,5,리스,0,0
2018Q4,20대,남자,5,카드,0,0
2018Q4,20대,남자,5,카드론,0,0
2018Q4,20대,남자,5,할부,0,0
2018Q4,20대,남자,5,-,0,0
2018Q4,20대,남자,6,기타,9,1
2018Q4,20대,남자,6,대출,24357,7
2018Q4,20대,남자,6,리스,0,0
2018Q4,20대,남자,6,카드,198,8
2018Q4,20대,남자,6,카드론,287,4
2018Q4,20대,남자,6,할부,81,2
2018Q4,20대,남자,6,-,0,0
2018Q4,20대,남자,7,기타,2055,6
2018Q4,20대,남자,7,대출,1930,8
2018Q4,20대,남자,7,리스,0,0
2018Q4,20대,남자,7,카드,662,11
2018Q4,20대,남자,7,카드론,358,3
2018Q4,20대,남자,7,할부,200,3
2018Q4,20대,남자,7,-,0,0
2018Q4,20대,남자,8,기타,1699,34
2018Q4,20대,남자,8,대출,12167,63
2018Q4,20대,남자,8,리스,269,1
2018Q4,20대,남자,8,보증,226,1
2018Q4,20대,남자,8,카드,1488,54
2018Q4,20대,남자,8,카드론,918,18
2018Q4,20대,남자,8,할부,3730,32
2018Q4,20대,남자,8,-,0,0
2018Q4,20대,남자,9,기타,1434,53
2018Q4,20대,남자,9,대출,10408,81
2018Q4,20대,남자,9,리스,89,1
2018Q4,20대,남자,9,보증,1032,2
2018Q4,20대,남자,9,카드,1796,76
2018Q4,20대,남자,9,카드론,1195,21
2018Q4,20대,남자,9,할부,4992,47
2018Q4,20대,남자,9,-,0,0
2018Q4,20대,남자,10,기타,1290,64
2018Q4,20대,남자,10,대출,5048,37
2018Q4,20대,남자,10,리스,0,0
2018Q4,20대,남자,10,카드,1056,63
2018Q4,20대,남자,10,카드론,666,17
2018Q4,20대,남자,10,할부,2534,22
2018Q4,20대,남자,10,-,0,0
2018Q4,20대,남자,11,기타,1280,68
2018Q4,20대,남자,11,대출,12851,105
2018Q4,20대,남자,11,리스,451,3
2018Q4,20대,남자,11,보증,137,1
2018Q4,20대,남자,11,카드,1842,109
2018Q4,20대,남자,11,카드론,1027,22
2018Q4,20대,남자,11,할부,7912,59
2018Q4,20대,남자,11,-,0,0
2018Q4,20대,남자,12,기타,2373,122
2018Q4,20대,남자,12,대출,16031,110
2018Q4,20대,남자,12,리스,132,1
2018Q4,20대,남자,12,카드,1396,119
2018Q4,20대,남자,12,카드론,470,20
2018Q4,20대,남자,12,할부,6261,76
2018Q4,20대,남자,12,-,0,0
2018Q4,20대,남자,13,기타,3994,230
2018Q4,20대,남자,13,대출,6485,92
2018Q4,20대,남자,13,리스,140,1
2018Q4,20대,남자,13,보증,1156,2
2018Q4,20대,남자,13,카드,1354,90
2018Q4,20대,남자,13,카드론,359,14
2018Q4,20대,남자,13,할부,1571,23
2018Q4,20대,남자,13,-,0,0
2018Q4,20대,남자,14,기타,587,46
2018Q4,20대,남자,14,대출,5073,53
2018Q4,20대,남자,14,리스,0,0
2018Q4,20대,남자,14,카드,482,41
2018Q4,20대,남자,14,카드론,131,8
2018Q4,20대,남자,14,할부,1676,12
2018Q4,20대,남자,14,-,0,0
2018Q4,20대,남자,15,기타,288,22
2018Q4,20대,남자,15,대출,3377,43
2018Q4,20대,남자,15,리스,0,0
2018Q4,20대,남자,15,보증,183,1
2018Q4,20대,남자,15,카드,325,17
2018Q4,20대,남자,15,카드론,508,6
2018Q4,20대,남자,15,할부,2056,13
2018Q4,20대,남자,15,-,0,0
2018Q4,20대,여자,0,기타,4,1
2018Q4,20대,여자,0,대출,890,11
2018Q4,20대,여자,0,리스,0,0
2018Q4,20대,여자,0,보증,0,0
2018Q4,20대,여자,0,카드,40,1
2018Q4,20대,여자,0,카드론,0,0
2018Q4,20대,여자,0,할부,13,1
2018Q4,20대,여자,0,-,0,0
2018Q4,20대,여자,1,기타,3,1
2018Q4,20대,여자,1,대출,504,4
2018Q4,20대,여자,1,리스,0,0
2018Q4,20대,여자,1,카드,23,1
2018Q4,20대,여자,1,카드론,0,0
2018Q4,20대,여자,1,할부,101,1
2018Q4,20대,여자,1,-,0,0
2018Q4,20대,여자,2,대출,1,1
2018Q4,20대,여자,2,카드,0,0
2018Q4,20대,여자,2,카드론,0,0
2018Q4,20대,여자,2,할부,8,1
2018Q4,20대,여자,2,-,0,0
2018Q4,20대,여자,3,기타,86,1
2018Q4,20대,여자,3,대출,280,2
2018Q4,20대,여자,3,카드,35,1
2018Q4,20대,여자,3,카드론,73,1
2018Q4,20대,여자,3,할부,12,1
2018Q4,20대,여자,3,-,0,0
2018Q4,20대,여자,4,기타,0,0
2018Q4,20대,여자,4,대출,0,0
2018Q4,20대,여자,4,카드,0,0
2018Q4,20대,여자,4,카드론,0,0
2018Q4,20대,여자,4,할부,0,0
2018Q4,20대,여자,4,-,0,0
2018Q4,20대,여자,5,기타,245,1
2018Q4,20대,여자,5,대출,761,3
2018Q4,20대,여자,5,리스,0,0
2018Q4,20대,여자,5,카드,0,0
2018Q4,20대,여자,5,카드론,0,0
2018Q4,20대,여자,5,할부,0,0
2018Q4,20대,여자,5,-,0,0
2018Q4,20대,여자,6,기타,14,2
2018Q4,20대,여자,6,대출,97,1
2018Q4,20대,여자,6,리스,0,0
2018Q4,20대,여자,6,카드,7,1
2018Q4,20대,여자,6,카드론,0,0
2018Q4,20대,여자,6,할부,38,1
2018Q4,20대,여자,6,-,0,0
2018Q4,20대,여자,7,기타,25,2
2018Q4,20대,여자,7,대출,444,5
2018Q4,20대,여자,7,리스,0,0
2018Q4,20대,여자,7,카드,143,7
2018Q4,20대,여자,7,카드론,30,1
2018Q4,20대,여자,7,할부,550,2
2018Q4,20대,여자,7,-,0,0
2018Q4,20대,여자,8,기타,108,9
2018Q4,20대,여자,8,대출,8310,21
2018Q4,20대,여자,8,리스,85,1
2018Q4,20대,여자,8,카드,691,37
2018Q4,20대,여자,8,카드론,275,11
2018Q4,20대,여자,8,할부,29,2
2018Q4,20대,여자,8,-,0,0
2018Q4,20대,여자,9,기타,1295,18
2018Q4,20대,여자,9,대출,3764,36
2018Q4,20대,여자,9,리스,0,0
2018Q4,20대,여자,9,카드,988,46
2018Q4,20대,여자,9,카드론,904,12
2018Q4,20대,여자,9,할부,1078,9
2018Q4,20대,여자,9,-,0,0
2018Q4,20대,여자,10,기타,605,16
2018Q4,20대,여자,10,대출,4372,11
2018Q4,20대,여자,10,리스,0,0
2018Q4,20대,여자,10,카드,653,17
2018Q4,20대,여자,10,카드론,105,2
2018Q4,20대,여자,10,할부,391,4
2018Q4,20대,여자,10,-,0,0
2018Q4,20대,여자,11,기타,776,8
2018Q4,20대,여자,11,대출,6840,27
2018Q4,20대,여자,11,리스,0,0
2018Q4,20대,여자,11,카드,839,36
2018Q4,20대,여자,11,카드론,259,6
2018Q4,20대,여자,11,할부,556,8
2018Q4,20대,여자,11,-,0,0
2018Q4,20대,여자,12,기타,102,8
2018Q4,20대,여자,12,대출,1300,14
2018Q4,20대,여자,12,리스,0,0
2018Q4,20대,여자,12,카드,357,16
2018Q4,20대,여자,12,카드론,171,2
2018Q4,20대,여자,12,할부,45,2
2018Q4,20대,여자,12,-,0,0
2018Q4,20대,여자,13,기타,325,18
2018Q4,20대,여자,13,대출,7137,39
2018Q4,20대,여자,13,리스,0,0
2018Q4,20대,여자,13,카드,1317,65
2018Q4,20대,여자,13,카드론,205,9
2018Q4,20대,여자,13,할부,1002,13
2018Q4,20대,여자,13,-,0,0
2018Q4,20대,여자,14,기타,1461,114
2018Q4,20대,여자,14,대출,11783,121
2018Q4,20대,여자,14,리스,0,0
2018Q4,20대,여자,14,보증,31,1
2018Q4,20대,여자,14,카드,2883,162
2018Q4,20대,여자,14,카드론,1462,34
2018Q4,20대,여자,14,할부,2782,40
2018Q4,20대,여자,14,-,0,0
2018Q4,20대,여자,15,기타,1123,78
2018Q4,20대,여자,15,대출,5737,50
2018Q4,20대,여자,15,리스,0,0
2018Q4,20대,여자,15,보증,530,1
2018Q4,20대,여자,15,카드,970,67
2018Q4,20대,여자,15,카드론,522,14
2018Q4,20대,여자,15,할부,712,11
2018Q4,20대,여자,15,-,0,0
2018Q4,30대,남자,0,기타,500,1
2018Q4,30대,남자,0,대출,9769,58
2018Q4,30대,남자,0,리스,291,2
2018Q4,30대,남자,0,보증,311,1
2018Q4,30대,남자,0,카드,0,0
2018Q4,30대,남자,0,카드론,0,0
2018Q4,30대,남자,0,할부,2449,8
2018Q4,30대,남자,0,-,0,0
2018Q4,30대,남자,1,기타,3649,11
2018Q4,30대,남자,1,대출,13824,22
2018Q4,30대,남자,1,리스,243,2
2018Q4,30대,남자,1,보증,132,1
2018Q4,30대,남자,1,카드,1512,12
2018Q4,30대,남자,1,카드론,817,8
2018Q4,30대,남자,1,할부,4079,15
2018Q4,30대,남자,1,-,0,0
2018Q4,30대,남자,2,기타,448,3
2018Q4,30대,남자,2,대출,8754,12
2018Q4,30대,남자,2,리스,0,0
2018Q4,30대,남자,2,카드,535,9
2018Q4,30대,남자,2,카드론,496,4
2018Q4,30대,남자,2,할부,1164,6
2018Q4,30대,남자,2,-,0,0
2018Q4,30대,남자,3,기타,2298,10
2018Q4,30대,남자,3,대출,39084,31
2018Q4,30대,남자,3,리스,1666,4
2018Q4,30대,남자,3,보증,1521,2
2018Q4,30대,남자,3,카드,925,22
2018Q4,30대,남자,3,카드론,1441,14
2018Q4,30대,남자,3,할부,2440,9
2018Q4,30대,남자,3,-,0,0
2018Q4,30대,남자,4,기타,101,2
2018Q4,30대,남자,4,대출,6049,10
2018Q4,30대,남자,4,리스,232,1
2018Q4,30대,남자,4,카드,857,9
2018Q4,30대,남자,4,카드론,915,5
2018Q4,30대,남자,4,할부,462,4
2018Q4,30대,남자,4,-,0,0
2018Q4,30대,남자,5,기타,2096,11
2018Q4,30대,남자,5,대출,22492,36
2018Q4,30대,남자,5,리스,0,0
2018Q4,30대,남자,5,보증,232,1
2018Q4,30대,남자,5,카드,2839,36
2018Q4,30대,남자,5,카드론,2427,18
2018Q4,30대,남자,5,할부,2249,8
2018Q4,30대,남자,5,-,0,0
2018Q4,30대,남자,6,기타,600,12
2018Q4,30대,남자,6,대출,21963,59
2018Q4,30대,남자,6,리스,1312,4
2018Q4,30대,남자,6,보증,1569,2
2018Q4,30대,남자,6,카드,1856,34
2018Q4,30대,남자,6,카드론,1444,15
2018Q4,30대,남자,6,할부,3844,13
2018Q4,30대,남자,6,-,0,0
2018Q4,30대,남자,7,기타,3299,35
2018Q4,30대,남자,7,대출,42961,93
2018Q4,30대,남자,7,리스,1118,3
2018Q4,30대,남자,7,보증,1239,3
2018Q4,30대,남자,7,카드,3695,72
2018Q4,30대,남자,7,카드론,4757,40
2018Q4,30대,남자,7,할부,3745,27
2018Q4,30대,남자,7,-,0,0
2018Q4,30대,남자,8,기타,3348,70
2018Q4,30대,남자,8,대출,109079,213
2018Q4,30대,남자,8,리스,1336,3
2018Q4,30대,남자,8,보증,4616,12
2018Q4,30대,남자,8,카드,4765,143
2018Q4,30대,남자,8,카드론,7009,97
2018Q4,30대,남자,8,할부,15972,91
2018Q4,30대,남자,8,-,0,0
2018Q4,30대,남자,9,기타,4246,105
2018Q4,30대,남자,9,대출,90609,302
2018Q4,30대,남자,9,리스,1687,4
2018Q4,30대,남자,9,보증,3257,9
2018Q4,30대,남자,9,카드,5466,189
2018Q4,30대,남자,9,카드론,8025,110
2018Q4,30대,남자,9,할부,21351,117
2018Q4,30대,남자,9,-,0,0
2018Q4,30대,남자,10,기타,3691,107
2018Q4,30대,남자,10,대출,22457,125
2018Q4,30대,남자,10,리스,156,1
2018Q4,30대,남자,10,보증,6778,12
2018Q4,30대,남자,10,카드,2449,95
2018Q4,30대,남자,10,카드론,2567,37
2018Q4,30대,남자,10,할부,6281,44
2018Q4,30대,남자,10,-,0,0
2018Q4,30대,남자,11,기타,2701,98
2018Q4,30대,남자,11,대출,32995,172
2018Q4,30대,남자,11,리스,0,0
2018Q4,30대,남자,11,보증,3943,10
2018Q4,30대,남자,11,카드,1866,94
2018Q4,30대,남자,11,카드론,3281,54
2018Q4,30대,남자,11,할부,4491,54
2018Q4,30대,남자,11,-,0,0
2018Q4,30대,남자,12,기타,1552,108
2018Q4,30대,남자,12,대출,9672,73
2018Q4,30대,남자,12,리스,0,0
2018Q4,30대,남자,12,보증,1071,2
2018Q4,30대,남자,12,카드,573,32
2018Q4,30대,남자,12,카드론,575,11
2018Q4,30대,남자,12,할부,1325,19
2018Q4,30대,남자,12,-,0,0
2018Q4,30대,남자,13,기타,2379,106
2018Q4,30대,남자,13,대출,20850,58
2018Q4,30대,남자,13,리스,0,0
2018Q4,30대,남자,13,보증,1239,5
2018Q4,30대,남자,13,카드,505,27
2018Q4,30대,남자,13,카드론,864,14
2018Q4,30대,남자,13,할부,1317,15
2018Q4,30대,남자,13,-,0,0
2018Q4,30대,남자,14,기타,1368,47
2018Q4,30대,남자,14,대출,22365,90
2018Q4,30대,남자,14,리스,166,1
2018Q4,30대,남자,14,보증,822,3
2018Q4,30대,남자,14,카드,706,42
2018Q4,30대,남자,14,카드론,1474,21
2018Q4,30대,남자,14,할부,1544,19
2018Q4,30대,남자,14,-,0,0
2018Q4,30대,남자,15,기타,1904,34
2018Q4,30대,남자,15,대출,23712,76
2018Q4,30대,남자,15,리스,84,2
2018Q4,30대,남자,15,보증,352,2
2018Q4,30대,남자,15,카드,970,39
2018Q4,30대,남자,15,카드론,1059,22
2018Q4,30대,남자,15,할부,3410,20
2018Q4,30대,남자,15,-,0,0
2018Q4,30대,여자,0,기타,175,3
2018Q4,30대,여자,0,대출,11039,52
2018Q4,30대,여자,0,리스,0,0
2018Q4,30대,여자,0,보증,123,1
2018Q4,30대,여자,0,카드,69,6
2018Q4,30대,여자,0,카드론,0,0
2018Q4,30대,여자,0,할부,593,9
2018Q4,30대,여자,0,-,0,0
2018Q4,30대,여자,1,기타,520,5
2018Q4,30대,여자,1,대출,4454,13
2018Q4,30대,여자,1,리스,0,0
2018Q4,30대,여자,1,카드,367,1
2018Q4,30대,여자,1,카드론,133,2
2018Q4,30대,여자,1,할부,702,3
2018Q4,30대,여자,1,-,0,0
2018Q4,30대,여자,2,기타,399,1
2018Q4,30대,여자,2,대출,191,3
2018Q4,30대,여자,2,리스,0,0
2018Q4,30대,여자,2,카드,82,2
2018Q4,30대,여자,2,카드론,309,3
2018Q4,30대,여자,2,할부,49,1
2018Q4,30대,여자,2,-,0,0
2018Q4,30대,여자,3,기타,472,3
2018Q4,30대,여자,3,대출,2899,9
2018Q4,30대,여자,3,리스,0,0
2018Q4,30대,여자,3,카드,358,8
2018Q4,30대,여자,3,카드론,534,3
2018Q4,30대,여자,3,할부,351,6
2018Q4,30대,여자,3,-,0,0
2018Q4,30대,여자,4,기타,0,0
2018Q4,30대,여자,4,대출,3651,5
2018Q4,30대,여자,4,리스,0,0
2018Q4,30대,여자,4,카드,416,8
2018Q4,30대,여자,4,카드론,174,2
2018Q4,30대,여자,4,할부,185,1
2018Q4,30대,여자,4,-,0,0
2018Q4,30대,여자,5,기타,29,4
2018Q4,30대,여자,5,대출,12653,15
2018Q4,30대,여자,5,리스,0,0
2018Q4,30대,여자,5,카드,613,16
2018Q4,30대,여자,5,카드론,733,8
2018Q4,30대,여자,5,할부,217,4
2018Q4,30대,여자,5,-,0,0
2018Q4,30대,여자,6,기타,130,5
2018Q4,30대,여자,6,대출,18004,17
2018Q4,30대,여자,6,리스,25,1
2018Q4,30대,여자,6,카드,322,16
2018Q4,30대,여자,6,카드론,368,6
2018Q4,30대,여자,6,할부,1024,7
2018Q4,30대,여자,6,-,0,0
2018Q4,30대,여자,7,기타,363,7
2018Q4,30대,여자,7,대출,3641,23
2018Q4,30대,여자,7,리스,130,1
2018Q4,30대,여자,7,카드,633,32
2018Q4,30대,여자,7,카드론,539,7
2018Q4,30대,여자,7,할부,2432,8
2018Q4,30대,여자,7,-,0,0
2018Q4,30대,여자,8,기타,2690,37
2018Q4,30대,여자,8,대출,25542,78
2018Q4,30대,여자,8,리스,0,0
2018Q4,30대,여자,8,보증,2510,5
2018Q4,30대,여자,8,카드,3669,108
2018Q4,30대,여자,8,카드론,4434,47
2018Q4,30대,여자,8,할부,4089,35
2018Q4,30대,여자,8,-,0,0
2018Q4,30대,여자,9,기타,1929,39
2018Q4,30대,여자,9,대출,40732,125
2018Q4,30대,여자,9,리스,464,3
2018Q4,30대,여자,9,보증,2501,6
2018Q4,30대,여자,9,카드,3328,115
2018Q4,30대,여자,9,카드론,3737,55
2018Q4,30대,여자,9,할부,4133,34
2018Q4,30대,여자,9,-,0,0
2018Q4,30대,여자,10,기타,1191,31
2018Q4,30대,여자,10,대출,9840,46
2018Q4,30대,여자,10,리스,0,0
2018Q4,30대,여자,10,보증,470,2
2018Q4,30대,여자,10,카드,1133,46
2018Q4,30대,여자,10,카드론,1348,18
2018Q4,30대,여자,10,할부,5875,17
2018Q4,30대,여자,10,-,0,0
2018Q4,30대,여자,11,기타,2295,42
2018Q4,30대,여자,11,대출,24030,89
2018Q4,30대,여자,11,리스,0,0
2018Q4,30대,여자,11,보증,1766,4
2018Q4,30대,여자,11,카드,3536,91
2018Q4,30대,여자,11,카드론,3273,51
2018Q4,30대,여자,11,할부,2985,28
2018Q4,30대,여자,11,-,0,0
2018Q4,30대,여자,12,기타,701,21
2018Q4,30대,여자,12,대출,10562,42
2018Q4,30대,여자,12,리스,0,0
2018Q4,30대,여자,12,보증,0,0
2018Q4,30대,여자,12,카드,838,42
2018Q4,30대,여자,12,카드론,1942,34
2018Q4,30대,여자,12,할부,788,11
2018Q4,30대,여자,12,-,0,0
2018Q4,30대,여자,13,기타,742,35
2018Q4,30대,여자,13,대출,24934,70
2018Q4,30대,여자,13,리스,0,0
2018Q4,30대,여자,13,보증,472,2
2018Q4,30대,여자,13,카드,1337,54
2018Q4,30대,여자,13,카드론,1900,33
2018Q4,30대,여자,13,할부,891,16
2018Q4,30대,여자,13,-,0,0
2018Q4,30대,여자,14,기타,1143,106
2018Q4,30대,여자,14,대출,11604,108
2018Q4,30대,여자,14,리스,0,0
2018Q4,30대,여자,14,보증,2542,6
2018Q4,30대,여자,14,카드,2013,98
2018Q4,30대,여자,14,카드론,2027,42
2018Q4,30대,여자,14,할부,2364,37
2018Q4,30대,여자,14,-,0,0
2018Q4,30대,여자,15,기타,932,53
2018Q4,30대,여자,15,대출,15635,56
2018Q4,30대,여자,15,리스,247,1
2018Q4,30대,여자,15,보증,1403,5
2018Q4,30대,여자,15,카드,1310,53
2018Q4,30대,여자,15,카드론,974,20
2018Q4,30대,여자,15,할부,1386,21
2018Q4,30대,여자,15,-,0,0
2018Q4,40대,남자,0,기타,885,5
2018Q4,40대,남자,0,대출,21060,87
2018Q4,40대,남자,0,리스,915,5
2018Q4,40대,남자,0,보증,0,0
2018Q4,40대,남자,0,카드,6,2
2018Q4,40대,남자,0,카드론,23,1
2018Q4,40대,남자,0,할부,1345,18
2018Q4,40대,남자,0,-,0,0
2018Q4,40대,남자,1,기타,2874,17
2018Q4,40대,남자,1,대출,65231,74
2018Q4,40대,남자,1,리스,56,1
2018Q4,40대,남자,1,보증,1505,3
2018Q4,40대,남자,1,카드,2030,30
2018Q4,40대,남자,1,카드론,1843,20
2018Q4,40대,남자,1,할부,3109,17
2018Q4,40대,남자,1,-,0,0
2018Q4,40대,남자,2,기타,1697,6
2018Q4,40대,남자,2,대출,19383,27
2018Q4,40대,남자,2,리스,0,0
2018Q4,40대,남자,2,보증,0,0
2018Q4,40대,남자,2,카드,854,8
2018Q4,40대,남자,2,카드론,360,4
2018Q4,40대,남자,2,할부,843,6
2018Q4,40대,남자,2,-,0,0
2018Q4,40대,남자,3,기타,3804,25
2018Q4,40대,남자,3,대출,81968,85
2018Q4,40대,남자,3,리스,470,1
2018Q4,40대,남자,3,보증,2015,4
2018Q4,40대,남자,3,카드,4637,37
2018Q4,40대,남자,3,카드론,3637,30
2018Q4,40대,남자,3,할부,5688,20
2018Q4,40대,남자,3,-,0,0
2018Q4,40대,남자,4,기타,1222,10
2018Q4,40대,남자,4,대출,62711,39
2018Q4,40대,남자,4,리스,73,1
2018Q4,40대,남자,4,보증,2523,4
2018Q4,40대,남자,4,카드,1405,23
2018Q4,40대,남자,4,카드론,2442,30
2018Q4,40대,남자,4,할부,4154,19
2018Q4,40대,남자,4,-,0,0
2018Q4,40대,남자,5,기타,5068,28
2018Q4,40대,남자,5,대출,62053,101
2018Q4,40대,남자,5,리스,354,1
2018Q4,40대,남자,5,보증,797,2
2018Q4,40대,남자,5,카드,4674,62
2018Q4,40대,남자,5,카드론,5012,46
2018Q4,40대,남자,5,할부,8318,32
2018Q4,40대,남자,5,-,0,0
2018Q4,40대,남자,6,기타,2394,34
2018Q4,40대,남자,6,대출,100279,137
2018Q4,40대,남자,6,리스,887,3
2018Q4,40대,남자,6,보증,2783,8
2018Q4,40대,남자,6,카드,4856,94
2018Q4,40대,남자,6,카드론,4796,63
2018Q4,40대,남자,6,할부,12758,66
2018Q4,40대,남자,6,-,0,0
2018Q4,40대,남자,7,기타,4876,70
2018Q4,40대,남자,7,대출,110289,221
2018Q4,40대,남자,7,리스,55,1
2018Q4,40대,남자,7,보증,2497,7
2018Q4,40대,남자,7,카드,4188,123
2018Q4,40대,남자,7,카드론,6739,82
2018Q4,40대,남자,7,할부,10914,65
2018Q4,40대,남자,7,-,0,0
2018Q4,40대,남자,8,기타,4649,122
2018Q4,40대,남자,8,대출,178946,389
2018Q4,40대,남자,8,리스,491,2
2018Q4,40대,남자,8,보증,1361,8
2018Q4,40대,남자,8,카드,6491,156
2018Q4,40대,남자,8,카드론,11640,146
2018Q4,40대,남자,8,할부,23854,140
2018Q4,40대,남자,8,-,0,0
2018Q4,40대,남자,9,기타,7934,181
2018Q4,40대,남자,9,대출,90003,309
2018Q4,40대,남자,9,리스,58,2
2018Q4,40대,남자,9,보증,3873,10
2018Q4,40대,남자,9,카드,4026,145
2018Q4,40대,남자,9,카드론,5008,82
2018Q4,40대,남자,9,할부,14682,126
2018Q4,40대,남자,9,-,0,0
2018Q4,40대,남자,10,기타,3689,123
2018Q4,40대,남자,10,대출,22919,100
2018Q4,40대,남자,10,리스,0,0
2018Q4,40대,남자,10,보증,2242,7
2018Q4,40대,남자,10,카드,902,32
2018Q4,40대,남자,10,카드론,755,13
2018Q4,40대,남자,10,할부,1536,20
2018Q4,40대,남자,10,-,0,0
2018Q4,40대,남자,11,기타,2574,168
2018Q4,40대,남자,11,대출,45868,83
2018Q4,40대,남자,11,리스,0,0
2018Q4,40대,남자,11,보증,1612,5
2018Q4,40대,남자,11,카드,475,29
2018Q4,40대,남자,11,카드론,1180,16
2018Q4,40대,남자,11,할부,1859,17
2018Q4,40대,남자,11,-,0,0
2018Q4,40대,남자,12,기타,135,8
2018Q4,40대,남자,12,대출,6542,28
2018Q4,40대,남자,12,리스,0,0
2018Q4,40대,남자,12,보증,277,2
2018Q4,40대,남자,12,카드,346,12
2018Q4,40대,남자,12,카드론,180,4
2018Q4,40대,남자,12,할부,435,8
2018Q4,40대,남자,12,-,0,0
2018Q4,40대,남자,13,기타,682,20
2018Q4,40대,남자,13,대출,21167,55
2018Q4,40대,남자,13,리스,305,1
2018Q4,40대,남자,13,보증,1706,3
2018Q4,40대,남자,13,카드,577,15
2018Q4,40대,남자,13,카드론,1106,14
2018Q4,40대,남자,13,할부,1740,17
2018Q4,40대,남자,13,-,0,0
2018Q4,40대,남자,14,기타,838,19
2018Q4,40대,남자,14,대출,17749,57
2018Q4,40대,남자,14,리스,209,2
2018Q4,40대,남자,14,보증,157,2
2018Q4,40대,남자,14,카드,1261,27
2018Q4,40대,남자,14,카드론,1005,14
2018Q4,40대,남자,14,할부,1960,18
2018Q4,40대,남자,14,-,0,0
2018Q4,40대,남자,15,기타,538,12
2018Q4,40대,남자,15,대출,19389,55
2018Q4,40대,남자,15,리스,0,0
2018Q4,40대,남자,15,보증,502,1
2018Q4,40대,남자,15,카드,866,22
2018Q4,40대,남자,15,카드론,1920,20
2018Q4,40대,남자,15,할부,1161,10
2018Q4,40대,남자,15,-,0,0
2018Q4,40대,여자,0,기타,40,6
2018Q4,40대,여자,0,대출,9507,54
2018Q4,40대,여자,0,리스,0,0
2018Q4,40대,여자,0,보증,138,1
2018Q4,40대,여자,0,카드,3,1
2018Q4,40대,여자,0,카드론,50,1
2018Q4,40대,여자,0,할부,1766,3
2018Q4,40대,여자,0,-,0,0
2018Q4,40대,여자,1,기타,665,9
2018Q4,40대,여자,1,대출,18445,25
2018Q4,40대,여자,1,리스,361,1
2018Q4,40대,여자,1,보증,0,0
2018Q4,40대,여자,1,카드,160,5
2018Q4,40대,여자,1,카드론,190,2
2018Q4,40대,여자,1,할부,5151,5
2018Q4,40대,여자,1,-,0,0
2018Q4,40대,여자,2,기타,0,0
2018Q4,40대,여자,2,대출,2164,6
2018Q4,40대,여자,2,리스,0,0
2018Q4,40대,여자,2,카드,616,8
2018Q4,40대,여자,2,카드론,474,3
2018Q4,40대,여자,2,할부,570,2
2018Q4,40대,여자,2,-,0,0
2018Q4,40대,여자,3,기타,147,5
2018Q4,40대,여자,3,대출,18757,24
2018Q4,40대,여자,3,리스,0,0
2018Q4,40대,여자,3,보증,460,1
2018Q4,40대,여자,3,카드,681,17
2018Q4,40대,여자,3,카드론,750,8
2018Q4,40대,여자,3,할부,2085,6
2018Q4,40대,여자,3,-,0,0
2018Q4,40대,여자,4,기타,303,1
2018Q4,40대,여자,4,대출,2785,10
2018Q4,40대,여자,4,리스,0,0
2018Q4,40대,여자,4,보증,0,0
2018Q4,40대,여자,4,카드,334,6
2018Q4,40대,여자,4,카드론,395,2
2018Q4,40대,여자,4,할부,169,1
2018Q4,40대,여자,4,-,0,0
2018Q4,40대,여자,5,기타,709,5
2018Q4,40대,여자,5,대출,12197,13
2018Q4,40대,여자,5,리스,0,0
2018Q4,40대,여자,5,보증,138,1
2018Q4,40대,여자,5,카드,497,16
2018Q4,40대,여자,5,카드론,859,7
2018Q4,40대,여자,5,할부,198,4
2018Q4,40대,여자,5,-,0,0
2018Q4,40대,여자,6,기타,93,7
2018Q4,40대,여자,6,대출,43456,36
2018Q4,40대,여자,6,리스,167,1
